sale_id,sale_date,region,channel,category,product,customer_segment,units,unit_price,unit_cost
S000336,2024-05-20,South,Retail,Audio,Speaker,SMB,1,75.0,40.0
S000337,2024-05-23,East,Retail,Audio,Headphones,SMB,8,90.0,48.0
S000338,2024-05-14,South,Partner,Peripherals,Keyboard,SMB,2,60.0,32.0
S000339,2024-05-21,North,Partner,Audio,Earbuds,Consumer,1,130.0,70.0
S000340,2024-05-22,North,Partner,Audio,Speaker,SMB,6,75.0,40.0
S000341,2024-05-16,South,Partner,Electronics,Tablet,SMB,1,450.0,300.0
S000342,2024-05-21,North,Partner,Electronics,Tablet,SMB,6,450.0,300.0
S000343,2024-05-11,East,Retail,Peripherals,Mouse,SMB,4,30.0,14.0
S000344,2024-05-14,East,Retail,Accessories,Case,SMB,1,18.0,6.0
S000345,2024-05-27,East,Partner,Peripherals,Mouse,SMB,7,30.0,14.0
S000346,2024-05-28,South,Partner,Peripherals,Monitor,SMB,6,220.0,150.0
S000347,2024-05-26,South,Retail,Electronics,Phone,Enterprise,6,800.0,560.0
S000348,2024-05-10,North,Retail,Electronics,Tablet,Enterprise,2,450.0,300.0
S000349,2024-05-18,West,Retail,Peripherals,Keyboard,Consumer,1,60.0,32.0
S000350,2024-05-01,West,Partner,Electronics,Laptop,Enterprise,4,1200.0,850.0
S000351,2024-05-02,South,Partner,Peripherals,Monitor,Enterprise,7,220.0,150.0
S000352,2024-05-23,South,Online,Audio,Speaker,Enterprise,2,75.0,40.0
S000353,2024-05-21,North,Partner,Peripherals,Mouse,Consumer,3,30.0,14.0
S000354,2024-05-28,North,Partner,Electronics,Laptop,Consumer,7,1200.0,850.0
S000355,2024-05-12,East,Retail,Electronics,Tablet,Consumer,5,450.0,300.0
S000356,2024-05-14,North,Retail,Electronics,Laptop,Enterprise,6,1200.0,850.0
S000357,2024-05-21,West,Partner,Audio,Headphones,Enterprise,1,90.0,48.0
S000358,2024-05-02,West,Retail,Electronics,Phone,Consumer,7,800.0,560.0
S000359,2024-05-01,South,Retail,Audio,Earbuds,SMB,7,130.0,70.0
S000360,2024-05-18,West,Online,Electronics,Phone,Consumer,2,800.0,560.0
S000361,2024-05-21,North,Online,Electronics,Laptop,Enterprise,7,1200.0,850.0
S000362,2024-06-22,South,Online,Electronics,Phone,Consumer,2,800.0,560.0
S000363,2024-06-16,South,Retail,Electronics,Laptop,Enterprise,5,1200.0,850.0
S000364,2024-06-24,East,Partner,Electronics,Tablet,Enterprise,1,450.0,300.0
S000365,2024-06-23,East,Partner,Electronics,Tablet,Enterprise,2,450.0,300.0
S000366,2024-06-23,East,Online,Peripherals,Mouse,Enterprise,8,30.0,14.0
S000367,2024-06-02,North,Partner,Electronics,Laptop,Enterprise,1,1200.0,850.0
S000368,2024-06-27,West,Retail,Audio,Headphones,SMB,2,90.0,48.0
S000369,2024-06-24,West,Partner,Audio,Headphones,Consumer,3,90.0,48.0
S000370,2024-06-11,West,Partner,Accessories,Cable,Consumer,8,12.0,4.0
S000371,2024-06-05,South,Partner,Electronics,Phone,SMB,6,800.0,560.0
S000372,2024-06-16,East,Partner,Peripherals,Keyboard,SMB,8,60.0,32.0
S000373,2024-06-10,East,Partner,Accessories,Case,Enterprise,1,18.0,6.0
S000374,2024-06-01,West,Online,Electronics,Tablet,SMB,5,450.0,300.0
S000375,2024-06-13,South,Retail,Audio,Earbuds,SMB,7,130.0,70.0
S000376,2024-06-23,East,Retail,Electronics,Laptop,SMB,6,1200.0,850.0
S000377,2024-06-06,East,Online,Audio,Headphones,Enterprise,1,90.0,48.0
S000378,2024-06-05,East,Partner,Accessories,Case,Consumer,8,18.0,6.0
S000379,2024-06-18,West,Online,Peripherals,Monitor,Enterprise,8,220.0,150.0
S000380,2024-06-30,North,Partner,Accessories,Charger,SMB,5,25.0,9.0
S000381,2024-06-15,East,Partner,Audio,Speaker,Consumer,4,75.0,40.0
S000382,2024-06-26,North,Partner,Peripherals,Keyboard,SMB,8,60.0,32.0
S000383,2024-06-25,West,Partner,Electronics,Phone,Enterprise,4,800.0,560.0
S000384,2024-06-29,West,Partner,Accessories,Case,Enterprise,6,18.0,6.0
S000385,2024-06-07,South,Online,Accessories,Charger,Consumer,4,25.0,9.0
S000386,2024-06-26,East,Partner,Audio,Speaker,Enterprise,5,75.0,40.0
S000387,2024-06-12,South,Online,Peripherals,Keyboard,SMB,3,60.0,32.0
S000388,2024-06-12,West,Online,Electronics,Phone,Consumer,6,800.0,560.0
S000389,2024-06-11,East,Retail,Audio,Headphones,Enterprise,1,90.0,48.0
S000390,2024-06-20,North,Online,Electronics,Laptop,Enterprise,2,1200.0,850.0
S000391,2024-06-16,East,Retail,Audio,Headphones,SMB,4,90.0,48.0
S000392,2024-06-04,East,Online,Peripherals,Mouse,SMB,3,30.0,14.0
S000393,2024-06-07,North,Online,Electronics,Tablet,Consumer,7,450.0,300.0
S000394,2024-06-02,West,Retail,Peripherals,Monitor,Consumer,6,220.0,150.0
S000395,2024-06-28,North,Partner,Audio,Headphones,Consumer,7,90.0,48.0
S000396,2024-06-09,North,Partner,Accessories,Cable,Enterprise,4,12.0,4.0
S000397,2024-06-13,South,Retail,Electronics,Tablet,Consumer,8,450.0,300.0
S000398,2024-06-24,North,Retail,Accessories,Charger,SMB,3,25.0,9.0
S000399,2024-06-02,North,Retail,Peripherals,Monitor,Enterprise,1,220.0,150.0
S000400,2024-06-23,North,Online,Audio,Speaker,Consumer,8,75.0,40.0
S000401,2024-06-11,East,Partner,Electronics,Laptop,Enterprise,4,1200.0,850.0
S000402,2024-06-15,West,Retail,Audio,Earbuds,SMB,2,130.0,70.0
S000403,2024-06-09,East,Retail,Peripherals,Keyboard,SMB,2,60.0,32.0
S000404,2024-06-06,South,Partner,Peripherals,Mouse,Consumer,4,30.0,14.0
S000405,2024-06-15,North,Online,Audio,Speaker,Consumer,4,75.0,40.0
S000406,2024-06-03,South,Retail,Audio,Headphones,Consumer,6,90.0,48.0
S000407,2024-06-30,North,Retail,Peripherals,Keyboard,SMB,1,60.0,32.0
S000408,2024-06-11,North,Partner,Accessories,Charger,SMB,8,25.0,9.0
S000409,2024-06-05,North,Online,Accessories,Cable,Enterprise,4,12.0,4.0
S000410,2024-06-15,West,Online,Peripherals,Monitor,SMB,3,220.0,150.0
S000411,2024-06-14,South,Online,Peripherals,Keyboard,SMB,4,60.0,32.0
S000412,2024-06-19,South,Retail,Accessories,Case,SMB,6,18.0,6.0
S000413,2024-06-04,West,Online,Accessories,Cable,Consumer,8,12.0,4.0
S000414,2024-06-17,West,Retail,Electronics,Laptop,Consumer,4,1200.0,850.0
S000415,2024-06-09,West,Retail,Accessories,Charger,Consumer,6,25.0,9.0
S000416,2024-06-30,West,Retail,Accessories,Charger,SMB,2,25.0,9.0
S000417,2024-06-29,East,Online,Electronics,Tablet,Enterprise,1,450.0,300.0
S000418,2024-06-01,South,Retail,Peripherals,Mouse,Consumer,6,30.0,14.0
S000419,2024-06-26,South,Retail,Peripherals,Monitor,SMB,5,220.0,150.0
S000420,2024-06-02,East,Partner,Peripherals,Keyboard,Consumer,4,60.0,32.0
S000421,2024-06-05,South,Online,Electronics,Tablet,Enterprise,4,450.0,300.0
S000422,2024-06-03,East,Online,Electronics,Phone,Consumer,8,800.0,560.0
S000423,2024-06-05,East,Online,Audio,Headphones,Consumer,4,90.0,48.0
S000424,2024-06-03,North,Partner,Audio,Speaker,SMB,7,75.0,40.0
S000425,2024-06-11,North,Online,Accessories,Case,SMB,8,18.0,6.0
S000426,2024-06-30,East,Online,Peripherals,Mouse,Consumer,3,30.0,14.0
S000427,2024-06-19,South,Partner,Accessories,Cable,SMB,1,12.0,4.0
S000428,2024-06-19,East,Partner,Audio,Headphones,SMB,1,90.0,48.0
S000429,2024-06-17,East,Partner,Electronics,Phone,Consumer,2,800.0,560.0
S000430,2024-06-27,North,Retail,Accessories,Cable,Consumer,7,12.0,4.0
S000431,2024-06-24,North,Partner,Peripherals,Mouse,Enterprise,8,30.0,14.0
S000432,2024-06-05,North,Online,Electronics,Laptop,Enterprise,4,1200.0,850.0
S000433,2024-06-06,East,Retail,Electronics,Tablet,Enterprise,2,450.0,300.0
S000434,2024-06-27,North,Partner,Electronics,Laptop,Enterprise,1,1200.0,850.0
S000435,2024-06-07,West,Partner,Accessories,Case,Consumer,1,18.0,6.0
S000436,2024-06-23,East,Online,Peripherals,Mouse,Enterprise,2,30.0,14.0
S000437,2024-06-06,North,Retail,Electronics,Laptop,SMB,5,1200.0,850.0
S000438,2024-07-19,North,Online,Peripherals,Monitor,Consumer,5,220.0,150.0
S000439,2024-07-13,South,Online,Electronics,Tablet,Enterprise,4,450.0,300.0
S000440,2024-07-19,South,Online,Peripherals,Mouse,Enterprise,7,30.0,14.0
S000441,2024-07-13,North,Retail,Audio,Speaker,Consumer,7,75.0,40.0
S000442,2024-07-25,West,Online,Accessories,Cable,SMB,6,12.0,4.0
S000443,2024-07-23,West,Partner,Peripherals,Keyboard,Consumer,6,60.0,32.0
S000444,2024-07-11,East,Online,Peripherals,Monitor,SMB,3,220.0,150.0
S000445,2024-07-22,East,Online,Audio,Earbuds,Enterprise,1,130.0,70.0
S000446,2024-07-06,West,Online,Electronics,Phone,Enterprise,6,800.0,560.0
S000447,2024-07-22,South,Retail,Electronics,Laptop,SMB,4,1200.0,850.0
S000448,2024-07-25,North,Online,Peripherals,Mouse,Enterprise,1,30.0,14.0
S000449,2024-07-20,North,Partner,Accessories,Case,Consumer,5,18.0,6.0
S000450,2024-07-09,West,Online,Electronics,Phone,Consumer,1,800.0,560.0
S000451,2024-07-10,East,Partner,Electronics,Phone,Consumer,5,800.0,560.0
S000452,2024-07-04,North,Retail,Electronics,Laptop,Enterprise,5,1200.0,850.0
S000453,2024-07-18,North,Partner,Electronics,Tablet,Consumer,8,450.0,300.0
S000454,2024-07-29,East,Retail,Accessories,Case,Consumer,7,18.0,6.0
S000455,2024-07-24,West,Partner,Electronics,Phone,Enterprise,5,800.0,560.0
S000456,2024-07-19,South,Partner,Accessories,Charger,Enterprise,7,25.0,9.0
S000457,2024-07-12,West,Retail,Peripherals,Mouse,SMB,5,30.0,14.0
S000458,2024-07-01,South,Online,Accessories,Charger,Enterprise,6,25.0,9.0
S000459,2024-07-18,North,Retail,Peripherals,Keyboard,Consumer,7,60.0,32.0
S000460,2024-07-28,East,Retail,Accessories,Charger,SMB,6,25.0,9.0
S000461,2024-07-10,North,Online,Accessories,Charger,Consumer,5,25.0,9.0
S000462,2024-07-18,West,Partner,Electronics,Phone,Consumer,6,800.0,560.0
S000463,2024-07-17,East,Partner,Peripherals,Keyboard,Consumer,8,60.0,32.0
S000464,2024-07-17,West,Retail,Accessories,Charger,Enterprise,3,25.0,9.0
S000465,2024-07-12,East,Partner,Electronics,Tablet,Consumer,4,450.0,300.0
S000466,2024-07-24,East,Partner,Audio,Speaker,Enterprise,8,75.0,40.0
S000467,2024-07-21,West,Online,Audio,Speaker,Consumer,3,75.0,40.0
S000468,2024-07-14,West,Retail,Peripherals,Monitor,Enterprise,2,220.0,150.0
S000469,2024-07-05,North,Retail,Peripherals,Keyboard,SMB,5,60.0,32.0
S000470,2024-07-23,East,Retail,Peripherals,Mouse,SMB,5,30.0,14.0
S000471,2024-07-13,East,Online,Peripherals,Monitor,Enterprise,7,220.0,150.0
S000472,2024-07-28,West,Retail,Peripherals,Mouse,Consumer,7,30.0,14.0
S000473,2024-07-18,West,Partner,Accessories,Case,SMB,3,18.0,6.0
S000474,2024-07-19,East,Retail,Accessories,Charger,Enterprise,2,25.0,9.0
S000475,2024-07-27,South,Retail,Accessories,Charger,Consumer,6,25.0,9.0
S000476,2024-07-01,West,Retail,Electronics,Laptop,Enterprise,5,1200.0,850.0
S000477,2024-07-25,West,Retail,Accessories,Case,SMB,7,18.0,6.0
S000478,2024-07-12,West,Online,Electronics,Laptop,Enterprise,6,1200.0,850.0
S000479,2024-07-03,North,Retail,Peripherals,Monitor,SMB,4,220.0,150.0
S000480,2024-07-17,South,Retail,Peripherals,Keyboard,SMB,3,60.0,32.0
S000481,2024-07-13,North,Online,Peripherals,Mouse,SMB,6,30.0,14.0
S000482,2024-07-11,East,Partner,Accessories,Cable,Consumer,2,12.0,4.0
S000483,2024-07-04,East,Partner,Audio,Earbuds,SMB,5,130.0,70.0
S000484,2024-07-21,South,Partner,Electronics,Tablet,Consumer,5,450.0,300.0
S000485,2024-07-14,North,Retail,Electronics,Tablet,Enterprise,1,450.0,300.0
S000486,2024-07-21,West,Online,Audio,Earbuds,Consumer,1,130.0,70.0
S000487,2024-07-10,East,Retail,Audio,Speaker,Consumer,1,75.0,40.0
S000488,2024-07-19,South,Online,Electronics,Laptop,SMB,1,1200.0,850.0
S000489,2024-07-25,South,Partner,Peripherals,Monitor,Consumer,5,220.0,150.0
S000490,2024-07-14,South,Online,Audio,Headphones,Enterprise,2,90.0,48.0
S000491,2024-07-25,North,Online,Peripherals,Monitor,Consumer,2,220.0,150.0
S000492,2024-07-06,West,Partner,Peripherals,Monitor,SMB,8,220.0,150.0
S000493,2024-07-26,East,Online,Electronics,Laptop,Enterprise,1,1200.0,850.0
S000494,2024-07-08,South,Online,Accessories,Cable,SMB,5,12.0,4.0
S000495,2024-07-21,East,Online,Electronics,Phone,SMB,2,800.0,560.0
S000496,2024-07-20,North,Online,Peripherals,Keyboard,SMB,1,60.0,32.0
S000497,2024-07-19,North,Partner,Electronics,Laptop,Consumer,8,1200.0,850.0
S000498,2024-07-08,South,Partner,Accessories,Charger,Consumer,1,25.0,9.0
S000499,2024-07-11,East,Retail,Electronics,Laptop,Enterprise,8,1200.0,850.0
S000500,2024-07-09,South,Partner,Peripherals,Mouse,SMB,2,30.0,14.0
S000501,2024-07-22,West,Retail,Audio,Speaker,SMB,4,75.0,40.0
S000502,2024-07-29,North,Online,Audio,Speaker,Consumer,8,75.0,40.0
S000503,2024-07-06,West,Online,Electronics,Tablet,Consumer,6,450.0,300.0
S000504,2024-07-29,East,Online,Accessories,Case,SMB,7,18.0,6.0
S000505,2024-07-18,West,Partner,Peripherals,Keyboard,Consumer,6,60.0,32.0
S000506,2024-07-31,East,Partner,Electronics,Phone,Consumer,7,800.0,560.0
S000507,2024-07-13,East,Retail,Accessories,Charger,Consumer,8,25.0,9.0
S000508,2024-07-14,North,Retail,Electronics,Laptop,Consumer,5,1200.0,850.0
S000509,2024-07-08,North,Online,Audio,Speaker,SMB,3,75.0,40.0
S000510,2024-07-18,West,Online,Electronics,Tablet,Consumer,8,450.0,300.0
S000511,2024-07-12,West,Retail,Accessories,Cable,Enterprise,4,12.0,4.0
S000512,2024-07-31,East,Retail,Audio,Headphones,Enterprise,4,90.0,48.0
S000513,2024-07-07,South,Partner,Accessories,Charger,SMB,8,25.0,9.0
S000514,2024-07-20,South,Retail,Peripherals,Mouse,Enterprise,6,30.0,14.0
S000515,2024-08-17,North,Partner,Accessories,Charger,Enterprise,3,25.0,9.0
S000516,2024-08-03,West,Online,Peripherals,Monitor,Enterprise,5,220.0,150.0
S000517,2024-08-23,East,Online,Audio,Headphones,SMB,3,90.0,48.0
S000518,2024-08-23,South,Retail,Electronics,Phone,Consumer,3,800.0,560.0
S000519,2024-08-22,East,Partner,Electronics,Phone,SMB,2,800.0,560.0
S000520,2024-08-07,North,Online,Electronics,Phone,SMB,5,800.0,560.0
S000521,2024-08-05,East,Retail,Audio,Speaker,SMB,7,75.0,40.0
S000522,2024-08-28,East,Online,Peripherals,Mouse,Consumer,3,30.0,14.0
S000523,2024-08-12,West,Online,Audio,Earbuds,Enterprise,6,130.0,70.0
S000524,2024-08-23,South,Retail,Audio,Speaker,SMB,8,75.0,40.0
S000525,2024-08-29,South,Retail,Audio,Earbuds,Consumer,2,130.0,70.0
S000526,2024-08-09,North,Retail,Audio,Headphones,Consumer,4,90.0,48.0
S000527,2024-08-20,South,Retail,Electronics,Tablet,Consumer,7,450.0,300.0
S000528,2024-08-13,East,Partner,Audio,Speaker,Enterprise,1,75.0,40.0
S000529,2024-08-31,West,Partner,Electronics,Tablet,Enterprise,4,450.0,300.0
S000530,2024-08-09,North,Online,Peripherals,Keyboard,Enterprise,6,60.0,32.0
S000531,2024-08-10,South,Partner,Electronics,Laptop,Consumer,1,1200.0,850.0
S000532,2024-08-02,East,Partner,Accessories,Cable,Consumer,4,12.0,4.0
S000533,2024-08-14,South,Retail,Audio,Speaker,Enterprise,7,75.0,40.0
S000534,2024-08-03,West,Retail,Accessories,Cable,Enterprise,7,12.0,4.0
S000535,2024-08-17,North,Partner,Audio,Speaker,Enterprise,8,75.0,40.0
S000536,2024-08-07,West,Online,Peripherals,Keyboard,Consumer,3,60.0,32.0
S000537,2024-08-31,South,Partner,Audio,Speaker,Consumer,5,75.0,40.0
S000538,2024-08-25,East,Online,Audio,Earbuds,Consumer,4,130.0,70.0
S000539,2024-08-06,West,Online,Accessories,Cable,Consumer,6,12.0,4.0
S000540,2024-08-21,South,Partner,Accessories,Case,Enterprise,3,18.0,6.0
S000541,2024-08-16,South,Partner,Audio,Earbuds,Consumer,8,130.0,70.0
S000542,2024-08-01,South,Partner,Peripherals,Monitor,SMB,8,220.0,150.0
S000543,2024-08-23,South,Partner,Accessories,Case,Enterprise,3,18.0,6.0
S000544,2024-08-08,West,Online,Accessories,Cable,Enterprise,2,12.0,4.0
S000545,2024-08-22,West,Online,Electronics,Tablet,Consumer,8,450.0,300.0
S000546,2024-08-23,East,Retail,Accessories,Case,Consumer,1,18.0,6.0
S000547,2024-08-02,East,Online,Electronics,Laptop,Consumer,5,1200.0,850.0
S000548,2024-08-23,North,Online,Accessories,Case,SMB,8,18.0,6.0
S000549,2024-08-15,East,Online,Peripherals,Mouse,Enterprise,6,30.0,14.0
S000550,2024-08-03,West,Retail,Electronics,Laptop,Consumer,1,1200.0,850.0
S000551,2024-08-24,East,Online,Audio,Speaker,Enterprise,6,75.0,40.0
S000552,2024-08-16,South,Partner,Peripherals,Keyboard,SMB,8,60.0,32.0
S000553,2024-08-01,East,Partner,Accessories,Cable,Enterprise,2,12.0,4.0
S000554,2024-08-30,South,Online,Audio,Speaker,Consumer,5,75.0,40.0
S000555,2024-08-24,West,Online,Electronics,Laptop,SMB,1,1200.0,850.0
S000556,2024-08-12,North,Partner,Electronics,Tablet,SMB,3,450.0,300.0
S000557,2024-08-24,West,Online,Audio,Headphones,Enterprise,6,90.0,48.0
S000558,2024-08-27,South,Retail,Accessories,Cable,Consumer,6,12.0,4.0
S000559,2024-08-18,South,Online,Accessories,Cable,Consumer,5,12.0,4.0
S000560,2024-08-04,North,Online,Audio,Headphones,SMB,7,90.0,48.0
S000561,2024-08-14,East,Partner,Peripherals,Mouse,Enterprise,3,30.0,14.0
S000562,2024-08-21,South,Online,Electronics,Phone,Consumer,3,800.0,560.0
S000563,2024-08-15,North,Online,Audio,Earbuds,SMB,7,130.0,70.0
S000564,2024-08-16,East,Online,Accessories,Charger,Consumer,4,25.0,9.0
S000565,2024-08-27,South,Retail,Audio,Headphones,Consumer,7,90.0,48.0
S000566,2024-08-22,East,Online,Electronics,Laptop,SMB,7,1200.0,850.0
S000567,2024-08-01,South,Retail,Audio,Earbuds,SMB,3,130.0,70.0
S000568,2024-08-01,South,Retail,Peripherals,Mouse,Consumer,6,30.0,14.0
S000569,2024-08-18,West,Partner,Accessories,Cable,Enterprise,8,12.0,4.0
S000570,2024-08-28,North,Online,Electronics,Tablet,Enterprise,7,450.0,300.0
S000571,2024-08-22,West,Retail,Accessories,Cable,SMB,5,12.0,4.0
S000572,2024-08-22,East,Retail,Audio,Earbuds,Enterprise,3,130.0,70.0
S000573,2024-08-29,South,Online,Audio,Earbuds,Enterprise,1,130.0,70.0
S000574,2024-08-24,South,Partner,Peripherals,Mouse,Enterprise,2,30.0,14.0
S000575,2024-08-12,East,Partner,Peripherals,Monitor,Consumer,7,220.0,150.0
S000576,2024-08-19,East,Online,Peripherals,Mouse,Consumer,7,30.0,14.0
S000577,2024-08-06,South,Retail,Accessories,Charger,Enterprise,2,25.0,9.0
S000578,2024-08-04,West,Online,Accessories,Charger,Enterprise,5,25.0,9.0
S000579,2024-08-15,North,Retail,Accessories,Charger,Enterprise,2,25.0,9.0
S000580,2024-08-03,North,Partner,Peripherals,Mouse,Enterprise,3,30.0,14.0
S000581,2024-08-17,West,Partner,Electronics,Phone,Consumer,8,800.0,560.0
S000582,2024-08-31,North,Online,Accessories,Charger,SMB,8,25.0,9.0
S000583,2024-08-25,West,Online,Audio,Headphones,Consumer,1,90.0,48.0
S000584,2024-08-12,South,Retail,Electronics,Laptop,SMB,1,1200.0,850.0
S000585,2024-08-04,West,Online,Audio,Speaker,Enterprise,3,75.0,40.0
S000586,2024-08-28,East,Online,Accessories,Charger,SMB,2,25.0,9.0
S000587,2024-08-24,East,Online,Accessories,Cable,Consumer,1,12.0,4.0
S000588,2024-08-12,West,Online,Peripherals,Monitor,Enterprise,6,220.0,150.0
S000589,2024-08-12,East,Partner,Electronics,Phone,Consumer,6,800.0,560.0
S000590,2024-08-02,East,Retail,Audio,Earbuds,Consumer,4,130.0,70.0
S000591,2024-08-23,West,Online,Peripherals,Mouse,Consumer,1,30.0,14.0
S000592,2024-08-16,East,Online,Electronics,Phone,Consumer,2,800.0,560.0
S000593,2024-08-18,South,Partner,Accessories,Case,SMB,7,18.0,6.0
S000594,2024-09-18,West,Online,Audio,Speaker,Consumer,5,75.0,40.0
S000595,2024-09-11,West,Online,Electronics,Tablet,Consumer,8,450.0,300.0
S000596,2024-09-03,West,Online,Electronics,Tablet,Enterprise,7,450.0,300.0
S000597,2024-09-28,South,Partner,Peripherals,Mouse,Enterprise,7,30.0,14.0
S000598,2024-09-03,South,Retail,Accessories,Cable,Consumer,6,12.0,4.0
S000599,2024-09-19,South,Online,Audio,Headphones,SMB,1,90.0,48.0
S000600,2024-09-24,West,Retail,Peripherals,Mouse,SMB,6,30.0,14.0
S000601,2024-09-11,West,Retail,Electronics,Laptop,Consumer,6,1200.0,850.0
S000602,2024-09-01,North,Partner,Accessories,Charger,Consumer,8,25.0,9.0
S000603,2024-09-24,East,Retail,Audio,Earbuds,SMB,3,130.0,70.0
S000604,2024-09-03,East,Partner,Peripherals,Monitor,Enterprise,5,220.0,150.0
S000605,2024-09-17,North,Partner,Audio,Headphones,Consumer,3,90.0,48.0
S000606,2024-09-28,North,Retail,Accessories,Charger,SMB,7,25.0,9.0
S000607,2024-09-26,North,Retail,Accessories,Charger,SMB,3,25.0,9.0
S000608,2024-09-24,East,Partner,Accessories,Cable,Enterprise,4,12.0,4.0
S000609,2024-09-13,East,Partner,Accessories,Cable,SMB,1,12.0,4.0
S000610,2024-09-29,South,Online,Peripherals,Mouse,SMB,6,30.0,14.0
S000611,2024-09-05,North,Partner,Electronics,Tablet,SMB,4,450.0,300.0
S000612,2024-09-13,East,Online,Peripherals,Mouse,Enterprise,7,30.0,14.0
S000613,2024-09-03,East,Retail,Electronics,Tablet,Enterprise,5,450.0,300.0
S000614,2024-09-19,North,Online,Peripherals,Monitor,Enterprise,6,220.0,150.0
S000615,2024-09-30,East,Partner,Electronics,Phone,SMB,3,800.0,560.0
S000616,2024-09-15,North,Retail,Accessories,Cable,SMB,7,12.0,4.0
S000617,2024-09-29,East,Partner,Electronics,Tablet,Consumer,5,450.0,300.0
S000618,2024-09-25,South,Partner,Electronics,Tablet,Consumer,5,450.0,300.0
S000619,2024-09-07,West,Online,Electronics,Laptop,Enterprise,7,1200.0,850.0
S000620,2024-09-10,South,Online,Peripherals,Monitor,Enterprise,2,220.0,150.0
S000621,2024-09-02,North,Online,Electronics,Tablet,Enterprise,1,450.0,300.0
S000622,2024-09-11,North,Online,Audio,Speaker,SMB,3,75.0,40.0
S000623,2024-09-18,East,Online,Audio,Earbuds,Consumer,1,130.0,70.0
S000624,2024-09-11,West,Retail,Accessories,Cable,Enterprise,1,12.0,4.0
S000625,2024-09-22,North,Retail,Accessories,Cable,Consumer,3,12.0,4.0
S000626,2024-09-03,West,Partner,Audio,Earbuds,SMB,6,130.0,70.0
S000627,2024-09-09,North,Retail,Peripherals,Mouse,Enterprise,1,30.0,14.0
S000628,2024-09-21,West,Partner,Accessories,Cable,Enterprise,1,12.0,4.0
S000629,2024-09-24,North,Online,Accessories,Cable,Consumer,3,12.0,4.0
S000630,2024-09-07,East,Retail,Electronics,Tablet,SMB,2,450.0,300.0
S000631,2024-09-12,East,Online,Peripherals,Monitor,Enterprise,3,220.0,150.0
S000632,2024-09-20,North,Partner,Accessories,Case,SMB,8,18.0,6.0
S000633,2024-09-21,East,Retail,Peripherals,Monitor,Enterprise,8,220.0,150.0
S000634,2024-09-17,East,Online,Accessories,Case,Enterprise,3,18.0,6.0
S000635,2024-09-16,South,Partner,Electronics,Phone,Consumer,6,800.0,560.0
S000636,2024-09-13,South,Online,Electronics,Phone,Consumer,1,800.0,560.0
S000637,2024-09-18,South,Retail,Peripherals,Monitor,Enterprise,4,220.0,150.0
